Phone,Price,Mobile Link,Brand,Color,Storage
"vivo T3 5G (Crystal Flake, 128 GB)","₹19,999",https://www.flipkart.com/vivo-t3-5g-crystal-flake-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VN2J3GM45&lid=LSTMOBGYT3VN2J3GM45WDN9RR&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_5_116&otracker=browse&fm=organic&iid=c8fccf34-5ce7-4d5c-9645-b81bc0756948.MOBGYT3VN2J3GM45.SEARCH&ppt=None&ppn=None&ssid=oam5iyoctc0000001713282799434,vivo,Ice Blue,128 GB
"vivo T3 5G (Cosmic Blue, 128 GB)","₹19,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SVBGHHP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_117&otracker=browse&fm=organic&iid=c8fccf34-5ce7-4d5c-9645-b81bc0756948.MOBGYT3VZAAFCC8S.SEARCH&ppt=None&ppn=None&ssid=oam5iyoctc0000001713282799434,vivo,Blue Black,128 GB
itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹1,609",https://www.flipkart.com/itel-magic-x-pro-4g-2500mah-big-battery-expandable-storage-upto-64gb/p/itm6a91d9875a444?pid=MOBGK2E6MBKZZEMX&lid=LSTMOBGK2E6MBKZZEMXFBHBQH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_118&otracker=browse&fm=organic&iid=c8fccf34-5ce7-4d5c-9645-b81bc0756948.MOBGK2E6MBKZZEMX.SEARCH&ppt=None&ppn=None&ssid=oam5iyoctc0000001713282799434,itel,Stardust Silver,256 GB
"vivo T3 5G (Cosmic Blue, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZTWB3LH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_119&otracker=browse&fm=organic&iid=c8fccf34-5ce7-4d5c-9645-b81bc0756948.MOBGYT3VJDYMMFTZ.SEARCH&ppt=None&ppn=None&ssid=oam5iyoctc0000001713282799434,vivo,Glimmer Black,128 GB
"vivo T3 5G (Crystal Flake, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSSF9XVQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_120&otracker=browse&fm=organic&iid=c8fccf34-5ce7-4d5c-9645-b81bc0756948.MOBGYT3VT78XZHKS.SEARCH&ppt=None&ppn=None&ssid=oam5iyoctc0000001713282799434,vivo,Aurora Gold,128 GB
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=browse&fm=organic&iid=en_jcsaNL4qXatWgrUpuu-xVn0CsiADwWnMk4rN5lRuLEzxtGjgG7QgRIe2UOw7CFnqkowP9UOgkblx6Nb6j3vYB_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,realme,2a,Not available
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=browse&fm=organic&iid=en_jcsaNL4qXatWgrUpuu-xVn0CsiADwWnMk4rN5lRuLEx9jwx6rOErXHRbuKeupy6oy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Nothing,Starfrost White,128 GB
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,199",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QAZSY9G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGQFVG6MXANY2Q.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Nokia,Power Black,64 GB
"POCO C65 (Pastel Blue, 256 GB)","₹8,999",https://www.flipkart.com/poco-c65-pastel-blue-256-gb/p/itm25756864abc77?pid=MOBGVVTX2QNXDJ2W&lid=LSTMOBGVVTX2QNXDJ2WLNZIWO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGVVTX2QNXDJ2W.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,POCO,Ocean Green,128 GB
"Infinix HOT 40i (Starfall Green, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGXZGH2XZTHTZS.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Infinix,Charcoal Black,128 GB
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-128-gb/p/itm6fb5c2c795a3d?pid=MOBGW6JJ4ZJHVGXE&lid=LSTMOBGW6JJ4ZJHVGXE5ZQ3A2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGW6JJ4ZJHVGXE.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Motorola,Ice Blue,128 GB
"realme Narzo 60X 5G (Nebula Purple, 128 GB)","₹14,988",https://www.flipkart.com/realme-narzo-60x-5g-nebula-purple-128-gb/p/itm906a3c913a97f?pid=MOBGTNS6C5MAJPMZ&lid=LSTMOBGTNS6C5MAJPMZWIQUDN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGTNS6C5MAJPMZ.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,realme,Ink blue,128 GB
"REDMI 12 5G (Moonstone Silver, 128 GB)","₹12,999",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm6485286f96fb0?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBG2917R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGS7JGZBZKPGGB.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Ash Black,128 GB
"Motorola e13 (Cosmic Black, 128 GB)","₹7,499",https://www.flipkart.com/motorola-e13-cosmic-black-128-gb/p/itm04a41c3c76631?pid=MOBGQFX6SFZXR7PK&lid=LSTMOBGQFX6SFZXR7PK0Y2ZR0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_129&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGQFX6SFZXR7PK.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Motorola,Ink blue,128 GB
"Motorola G32 (Satin Maroon, 128 GB)","₹9,999",https://www.flipkart.com/motorola-g32-satin-maroon-128-gb/p/itm2f5bcea942b7a?pid=MOBGPYKTXZ55PY23&lid=LSTMOBGPYKTXZ55PY23RIIQJI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_130&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGPYKTXZ55PY23.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Motorola,Royal Blue,64 GB
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹1,883",https://www.flipkart.com/nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFECGGXAPF5B&lid=LSTMOBGSFECGGXAPF5BNBDUNZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_131&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGSFECGGXAPF5B.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Nokia,White,512 GB
"Infinix Smart 8 Plus (Shiny Gold, 128 GB)","₹7,799",https://www.flipkart.com/infinix-smart-8-plus-shiny-gold-128-gb/p/itmb71da75c376e1?pid=MOBGYA22EXQHSZFN&lid=LSTMOBGYA22EXQHSZFNAVNQDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_132&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGYA22EXQHSZFN.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Infinix,Groovy Violet,128 GB
"REDMI 13c 5G (Starlight Black, 256 GB)","₹13,599",https://www.flipkart.com/redmi-13c-5g-starlight-black-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7EDZMAKPF&lid=LSTMOBGW6S7EDZMAKPFCZWXW2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_133&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGW6S7EDZMAKPF.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Starshine Green,128 GB
"Infinix Smart 8 Plus (Galaxy White, 128 GB)","₹7,799",https://www.flipkart.com/infinix-smart-8-plus-galaxy-white-128-gb/p/itmb71da75c376e1?pid=MOBGYA22FYTZKRW4&lid=LSTMOBGYA22FYTZKRW4UKLRNR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_134&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGYA22FYTZKRW4.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Infinix,Satin Blue,64 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_135&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGYBAVSDFYZFNY.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,SAMSUNG,Glacier Blue,128 GB
"realme C53 (Champion Black, 128 GB)","₹8,999",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGQY9378PDVDDC&lid=LSTMOBGQY9378PDVDDC216OJI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_136&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGQY9378PDVDDC.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,realme,Sea Green,64 GB
"Infinix Smart 8 Plus (Timber Black, 128 GB)","₹7,799",https://www.flipkart.com/infinix-smart-8-plus-timber-black-128-gb/p/itmb71da75c376e1?pid=MOBGYA22HRYX9BHC&lid=LSTMOBGYA22HRYX9BHCRBITVR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_137&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGYA22HRYX9BHC.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Infinix,Jade Black,128 GB
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹1,978",https://www.flipkart.com/nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFECH2EHS6EZ&lid=LSTMOBGSFECH2EHS6EZD7HXSC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_138&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGSFECH2EHS6EZ.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Nokia,Jazzy Green,128 GB
"REDMI 13c 5G (Startrail Silver, 128 GB)","₹11,699",https://www.flipkart.com/redmi-13c-5g-startrail-silver-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7H6ZGKDWJ&lid=LSTMOBGW6S7H6ZGKDWJY4AERN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_139&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGW6S7H6ZGKDWJ.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Glimmer Black,128 GB
"POCO C65 (Matte Black, 256 GB)","₹8,999",https://www.flipkart.com/poco-c65-matte-black-256-gb/p/itmd776f58809b28?pid=MOBGVVTXXYZHF5UM&lid=LSTMOBGVVTXXYZHF5UMGXNVBS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_140&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGVVTXXYZHF5UM.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,POCO,Ice Blue,128 GB
"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹1,893",https://www.flipkart.com/nokia-130-music-dual-sim-player-wireless-fm-radio-dedicated-buttons/p/itm2d76fa931c507?pid=MOBGSFEC2SSXVUNB&lid=LSTMOBGSFEC2SSXVUNBYKXQWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_141&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGSFEC2SSXVUNB.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,Nokia,Blue Black,128 GB
"REDMI 12 (Pastel Blue, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm9b1a6640faccd?pid=MOBGRMFKAHNTZPWE&lid=LSTMOBGRMFKAHNTZPWE2VVOSK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_142&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGRMFKAHNTZPWE.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Stardust Silver,256 GB
"REDMI 13c 5G (Startrail Green, 256 GB)","₹13,788",https://www.flipkart.com/redmi-13c-5g-startrail-green-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7ZG3ZFUQP&lid=LSTMOBGW6S7ZG3ZFUQPKHOGVY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_143&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGW6S7ZG3ZFUQP.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Glimmer Black,128 GB
"REDMI 13c 5G (Startrail Green, 128 GB)","₹10,478",https://www.flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7FHYCJQPB&lid=LSTMOBGW6S7FHYCJQPB4O8FYO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_144&otracker=browse&fm=organic&iid=40f85496-7e05-4969-bd97-0afcc5b3206e.MOBGW6S7FHYCJQPB.SEARCH&ppt=None&ppn=None&ssid=lqb3qysswg0000001713282801258,REDMI,Aurora Gold,128 GB
"POCO C65 (Pastel Green, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm50cb31371238b?pid=MOBGXTV9GZHKA5KW&lid=LSTMOBGXTV9GZHKA5KWMKX3GG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_145&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGXTV9GZHKA5KW.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,POCO,2a,Not available
"realme Narzo 60x 5G (Stellar Green, 128 GB)","₹11,248",https://www.flipkart.com/realme-narzo-60x-5g-stellar-green-128-gb/p/itm6542351b705ba?pid=MOBGTS26RMBBWBPC&lid=LSTMOBGTS26RMBBWBPC1VFVE8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_146&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGTS26RMBBWBPC.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Starfrost White,128 GB
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_147&otracker=browse&fm=organic&iid=en_-lrKeI52K7PYbZsDieFsgmhgXj01YUlG90yVaolBPwzHub3Q8NgRgotVTmDb5p6FkowP9UOgkblx6Nb6j3vYB_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Power Black,64 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_148&otracker=browse&fm=organic&iid=en_-lrKeI52K7PYbZsDieFsgmhgXj01YUlG90yVaolBPwyjVV_3jT2zmy_UM82FKo9Sy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,Nothing,Ocean Green,128 GB
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,"₹1,289",https://www.flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR52V5CXFWF&lid=LSTMOBGRHR52V5CXFWFQHSDIA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_149&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGRHR52V5CXFWF.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,LAVA,Charcoal Black,128 GB
"realme 12 5G (Woodland Green, 128 GB)","₹17,999",https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKZJPYABMH&lid=LSTMOBGYAFKZJPYABMHGXIP4K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_150&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGYAFKZJPYABMH.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Ice Blue,128 GB
"realme C51 (Carbon Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c51-carbon-black-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYQNEGCN7H&lid=LSTMOBGU8PYQNEGCN7HTPPHJT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_151&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGU8PYQNEGCN7H.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_152&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGYBAVKWJWSNNQ.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,SAMSUNG,Ash Black,128 GB
"Motorola e13 (Aurora Green, 128 GB)","₹7,499",https://www.flipkart.com/motorola-e13-aurora-green-128-gb/p/itm87151a7bb1a4f?pid=MOBGQFX6HYNXCYGX&lid=LSTMOBGQFX6HYNXCYGXGXJTTI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_153&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGQFX6HYNXCYGX.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,Motorola,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_154&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGYBAVSDFYZFNY.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,SAMSUNG,Royal Blue,64 GB
"Motorola G32 (Satin Silver, 128 GB)","₹9,999",https://www.flipkart.com/motorola-g32-satin-silver-128-gb/p/itm8e7224d29bfc6?pid=MOBGM2EHGUNGDDQR&lid=LSTMOBGM2EHGUNGDDQRKIBLDP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_155&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGM2EHGUNGDDQR.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,Motorola,White,512 GB
"realme C51 (Mint Green, 64 GB)","₹7,999",https://www.flipkart.com/realme-c51-mint-green-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGC7NY4PXC&lid=LSTMOBGSQGGC7NY4PXCOCBP4E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_156&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGSQGGC7NY4PXC.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Groovy Violet,128 GB
LAVA A3 Vibe DS Keypad Mobile| 1750 mAh Battery|Expandable Storage 32GB,"₹1,147",https://www.flipkart.com/lava-a3-vibe-ds-keypad-mobile-1750-mah-battery-expandable-storage-32gb/p/itmbb2b1e77c19d4?pid=MOBGRHR582KBDXMX&lid=LSTMOBGRHR582KBDXMX50OJZM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_157&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGRHR582KBDXMX.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,LAVA,Starshine Green,128 GB
"realme Narzo N53 (Feather Gold, 128 GB)","₹9,970",https://www.flipkart.com/realme-narzo-n53-feather-gold-128-gb/p/itm3061a0a591574?pid=MOBGPYGW4RT75PEP&lid=LSTMOBGPYGW4RT75PEP9P4GWN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_158&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGPYGW4RT75PEP.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Satin Blue,64 GB
itel Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹849,https://www.flipkart.com/itel-ace2-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm8729508a405d7?pid=MOBGCC98RKMXSTFH&lid=LSTMOBGCC98RKMXSTFHHUBMDY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_159&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGCC98RKMXSTFH.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,itel,Glacier Blue,128 GB
"realme 12+ 5G (Pioneer Green, 256 GB)","₹21,999",https://www.flipkart.com/realme-12-5g-pioneer-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_160&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGYAFK2SGFMCFE.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Sea Green,64 GB
"realme Narzo 60X 5G (Stellar Green, 128 GB)","₹11,999",https://www.flipkart.com/realme-narzo-60x-5g-stellar-green-128-gb/p/itm906a3c913a97f?pid=MOBGTJCKHSEFZC4G&lid=LSTMOBGTJCKHSEFZC4GFVIW6D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_161&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGTJCKHSEFZC4G.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Jade Black,128 GB
"realme 12+ 5G (Pioneer Green, 128 GB)","₹19,999",https://www.flipkart.com/realme-12-5g-pioneer-green-128-gb/p/itmaf084e49c78e2?pid=MOBGYAFKSS6ZMTG7&lid=LSTMOBGYAFKSS6ZMTG7AW5IXR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_162&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGYAFKSS6ZMTG7.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,realme,Jazzy Green,128 GB
"Motorola g54 5G (Mint Green, 256 GB)","₹16,999",https://www.flipkart.com/motorola-g54-5g-mint-green-256-gb/p/itm9f608c1154160?pid=MOBGQFX8XGUATGRT&lid=LSTMOBGQFX8XGUATGRTUMNQ7U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_163&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGQFX8XGUATGRT.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,Motorola,Glimmer Black,128 GB
Nokia 105,"₹1,313",https://www.flipkart.com/nokia-105/p/itm06d7c5dde4ba9?pid=MOBGPYDWSHYANRMR&lid=LSTMOBGPYDWSHYANRMRFG3REE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_164&otracker=browse&fm=organic&iid=e780f1a1-e290-43b2-97ee-53de41bd72c6.MOBGPYDWSHYANRMR.SEARCH&ppt=None&ppn=None&ssid=eiyh2eibcw0000001713282805340,Nokia,Ice Blue,128 GB
