Phone,Price,Mobile Link,Rating
"OnePlus 11R 5G (Sonic Black, 256 GB)","₹35,897",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBGC3OLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_225&otracker=browse&fm=organic&iid=d4188916-7e33-478a-be8e-ab88c1f22961.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=ozmtqvvoio0000001713053092903,4.5
"Nothing Phone (2a) 5G (White, 256 GB)","₹27,999",https://www.flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS98EEEKTZ&lid=LSTMOBGVMQS98EEEKTZGRWCDA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_239&otracker=browse&fm=organic&iid=d4188916-7e33-478a-be8e-ab88c1f22961.MOBGVMQS98EEEKTZ.SEARCH&ppt=None&ppn=None&ssid=ozmtqvvoio0000001713053092903,4.5
"realme 12 Pro+ 5G (Navigator Beige, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SFQGSBNDU&lid=LSTMOBGWH8SFQGSBNDURMZVFN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_265&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8SFQGSBNDU.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.5
"realme 12 Pro+ 5G (Submarine Blue, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8S2TF4CAGN&lid=LSTMOBGWH8S2TF4CAGNYBR2EJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_266&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8S2TF4CAGN.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.5
"realme 12 Pro+ 5G (Submarine Blue, 128 GB)","₹29,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-128-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SR7MRR68W&lid=LSTMOBGWH8SR7MRR68WAOGAEA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_12_275&otracker=browse&fm=organic&iid=b7d458cd-db99-4d15-9161-adb303b9363d.MOBGWH8SR7MRR68W.SEARCH&ppt=None&ppn=None&ssid=7goz6hwveo0000001713053095493,4.5
"realme 12 Pro+ 5G (Explorer Red, 256 GB)","₹31,999",https://www.flipkart.com/realme-12-pro-5g-explorer-red-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8SRNNZZ3DZ&lid=LSTMOBGWH8SRNNZZ3DZWO0FUM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_306&otracker=browse&fm=organic&iid=705a8e05-95f3-4b99-88fd-d9d0d6837ea6.MOBGWH8SRNNZZ3DZ.SEARCH&ppt=None&ppn=None&ssid=s894gdbonk0000001713053097460,4.5
"realme 12x 5G (Woodland Green, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6B7WKC4SVZ&lid=LSTMOBGYQ6B7WKC4SVZNEZRW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_356&otracker=browse&fm=organic&iid=ef38d107-63c3-4373-b9da-739b513b8623.MOBGYQ6B7WKC4SVZ.SEARCH&ppt=None&ppn=None&ssid=9onuossots0000001713053099655,4.5
"realme 12x 5G (Woodland Green, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6B7WKC4SVZ&lid=LSTMOBGYQ6B7WKC4SVZNEZRW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_366&otracker=browse&fm=organic&iid=9ca0326d-b27d-4938-ac5f-2e1c3edc2cf3.MOBGYQ6B7WKC4SVZ.SEARCH&ppt=None&ppn=None&ssid=wxqijgeje80000001713053101289,4.5
"realme 12x 5G (Twilight Purple, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BVK8HYMAG&lid=LSTMOBGYQ6BVK8HYMAGXL2LRY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_386&otracker=browse&fm=organic&iid=289ee01c-a780-4d69-8461-45dff3cc52b7.MOBGYQ6BVK8HYMAG.SEARCH&ppt=None&ppn=None&ssid=g47ltexvk00000001713053102383,4.5
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_1&otracker=browse&fm=organic&iid=en_uKuovkDlCnATeM0zk8uDcYSzyCEiZ4FW6zzyL0uIKcvvIRB9Jemr_At_5NJCN39fUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e6esodk60g0000001713053055870,4.4
